1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd
900.0,0.0,3.0,Mn,234.0,,180.0,,576.0,Unf,2005.0,900.0,Gd,7200.0,60.0,0.0,32.0,7.0,5.0,900.0,,1951.0,2000.0
1559.0,0.0,,No,338.0,Rec,1221.0,,812.0,Unf,1948.0,1559.0,TA,8100.0,90.0,0.0,116.0,6.0,5.0,1559.0,,1948.0,1973.0
948.0,0.0,3.0,No,492.0,ALQ,372.0,,248.0,Unf,1954.0,948.0,TA,10215.0,75.0,132.0,0.0,5.0,4.0,864.0,,1954.0,1954.0
923.0,,2.0,No,543.0,BLQ,261.0,,264.0,RFn,1980.0,923.0,TA,8012.0,50.0,0.0,0.0,5.0,6.0,923.0,,1980.0,1980.0
1552.0,0.0,3.0,Av,24.0,GLQ,1528.0,,782.0,,2005.0,1552.0,Gd,10084.0,84.0,196.0,20.0,5.0,7.0,1552.0,,2005.0,2006.0
961.0,,,No,216.0,ALQ,540.0,,642.0,Unf,1998.0,1717.0,Gd,9550.0,60.0,0.0,35.0,5.0,7.0,756.0,,1915.0,1970.0
1721.0,0.0,3.0,No,570.0,Rec,891.0,,440.0,RFn,1968.0,1721.0,TA,10335.0,78.0,0.0,96.0,6.0,5.0,1461.0,,1968.0,1993.0
483.0,504.0,2.0,No,330.0,BLQ,153.0,0.0,264.0,Unf,1973.0,987.0,TA,1680.0,21.0,158.0,0.0,5.0,6.0,483.0,,1973.0,1973.0
1200.0,0.0,3.0,No,334.0,ALQ,322.0,,521.0,RFn,1995.0,1200.0,Gd,11249.0,105.0,0.0,26.0,5.0,6.0,1200.0,,1995.0,1995.0
1148.0,568.0,3.0,No,292.0,LwQ,476.0,,281.0,Unf,1949.0,1716.0,TA,11409.0,60.0,0.0,0.0,4.0,5.0,768.0,,1949.0,2008.0
894.0,0.0,3.0,No,553.0,GLQ,224.0,,336.0,Unf,1973.0,894.0,TA,8450.0,65.0,0.0,144.0,8.0,5.0,894.0,416.0,1965.0,2009.0
1771.0,0.0,3.0,None,0.0,None,0.0,,336.0,Unf,1960.0,1771.0,TA,21750.0,100.0,75.0,0.0,4.0,5.0,0.0,,1960.0,2006.0
1173.0,0.0,3.0,Gd,885.0,GLQ,0.0,,528.0,RFn,1974.0,1173.0,Gd,10625.0,85.0,81.0,120.0,6.0,7.0,1053.0,0.0,1974.0,1974.0
1287.0,0.0,3.0,No,72.0,ALQ,733.0,,576.0,Fin,1997.0,1287.0,Gd,9830.0,,0.0,17.0,7.0,5.0,1063.0,364.0,1959.0,2006.0
1382.0,0.0,3.0,No,547.0,Rec,504.0,,459.0,,1974.0,1382.0,TA,11235.0,75.0,51.0,82.0,5.0,4.0,1051.0,,1963.0,1979.0
1214.0,1306.0,4.0,No,565.0,GLQ,638.0,,721.0,,1995.0,2520.0,Gd,9950.0,82.0,290.0,114.0,5.0,7.0,1203.0,,1995.0,1995.0
1215.0,0.0,3.0,No,585.0,Rec,630.0,0.0,297.0,Unf,1958.0,1215.0,TA,12400.0,66.0,176.0,0.0,7.0,6.0,1215.0,0.0,1958.0,1998.0
1203.0,1323.0,4.0,No,740.0,GLQ,425.0,,844.0,,1994.0,2526.0,Gd,10120.0,92.0,391.0,78.0,5.0,8.0,1165.0,,1994.0,1994.0
600.0,600.0,2.0,No,0.0,Unf,600.0,0.0,480.0,RFn,2004.0,1200.0,Gd,3182.0,30.0,0.0,172.0,5.0,7.0,600.0,0.0,2004.0,2005.0
1728.0,0.0,4.0,No,1606.0,ALQ,122.0,,560.0,Unf,1976.0,1728.0,TA,9297.0,63.0,0.0,0.0,5.0,5.0,1728.0,,1976.0,1976.0
902.0,808.0,3.0,No,0.0,Unf,576.0,,480.0,Unf,1990.0,1710.0,TA,10300.0,50.0,0.0,11.0,6.0,7.0,576.0,,1921.0,1950.0
1407.0,985.0,3.0,No,1074.0,GLQ,322.0,,870.0,Fin,1997.0,2392.0,Gd,9452.0,82.0,423.0,70.0,5.0,8.0,1396.0,,1997.0,1998.0
1014.0,730.0,3.0,No,402.0,BLQ,594.0,,457.0,RFn,1993.0,1744.0,Gd,9453.0,,0.0,70.0,7.0,7.0,996.0,,1993.0,2003.0
822.0,843.0,3.0,No,0.0,Unf,813.0,,562.0,RFn,2007.0,1665.0,Gd,8125.0,65.0,,0.0,6.0,7.0,813.0,,2007.0,2007.0
1282.0,1414.0,4.0,Av,984.0,GLQ,280.0,,792.0,,2007.0,2696.0,Ex,9965.0,77.0,220.0,184.0,5.0,7.0,1264.0,,2007.0,2007.0
864.0,0.0,3.0,No,616.0,ALQ,248.0,,528.0,Unf,1974.0,864.0,TA,9000.0,60.0,0.0,0.0,6.0,4.0,864.0,,1971.0,1971.0
672.0,0.0,2.0,No,344.0,Rec,328.0,,234.0,Unf,1941.0,672.0,TA,9340.0,50.0,0.0,113.0,6.0,4.0,672.0,,1941.0,1950.0
1320.0,0.0,3.0,Av,328.0,LwQ,285.0,,564.0,,1966.0,1320.0,TA,11777.0,96.0,97.0,68.0,6.0,5.0,1164.0,,1966.0,1966.0
958.0,,2.0,No,120.0,ALQ,958.0,,440.0,RFn,1977.0,958.0,TA,4928.0,,0.0,205.0,5.0,6.0,1078.0,0.0,1976.0,1976.0
1710.0,0.0,3.0,Mn,0.0,Unf,1710.0,,550.0,,2004.0,1710.0,Gd,12118.0,43.0,108.0,48.0,5.0,7.0,1710.0,,2004.0,2005.0
1265.0,0.0,3.0,Gd,633.0,ALQ,586.0,,502.0,RFn,1965.0,1265.0,Gd,9350.0,85.0,0.0,92.0,8.0,5.0,1219.0,,1965.0,1999.0
1456.0,0.0,2.0,Gd,0.0,Unf,1273.0,,400.0,Fin,2003.0,1456.0,Gd,3196.0,,40.0,20.0,5.0,8.0,1273.0,143.0,2003.0,2003.0
1067.0,472.0,,No,0.0,Unf,927.0,,576.0,Unf,1995.0,1539.0,TA,6120.0,51.0,0.0,0.0,6.0,5.0,927.0,,1936.0,1950.0
1959.0,0.0,5.0,No,0.0,Unf,1907.0,,766.0,Unf,1989.0,1959.0,TA,11070.0,82.0,70.0,0.0,5.0,7.0,1907.0,,1988.0,1989.0
1008.0,0.0,4.0,No,0.0,Unf,1008.0,138.0,0.0,None,,1522.0,TA,6000.0,60.0,0.0,0.0,5.0,5.0,1008.0,,1926.0,1950.0
1124.0,0.0,3.0,None,0.0,,0.0,190.0,0.0,None,,1124.0,TA,8335.0,77.0,0.0,36.0,5.0,5.0,0.0,,1954.0,1954.0
1107.0,983.0,3.0,Mn,859.0,ALQ,216.0,,484.0,,1973.0,2090.0,TA,10382.0,,240.0,204.0,6.0,7.0,1107.0,,1973.0,1973.0
1214.0,0.0,2.0,No,698.0,ALQ,420.0,,461.0,Unf,1965.0,1214.0,TA,9170.0,70.0,0.0,0.0,7.0,5.0,1214.0,,1965.0,1965.0
1779.0,0.0,3.0,Mn,306.0,ALQ,372.0,,454.0,Unf,1955.0,1779.0,TA,17920.0,102.0,0.0,418.0,4.0,5.0,1763.0,,1955.0,1974.0
1629.0,0.0,3.0,Av,1300.0,GLQ,316.0,,808.0,Fin,2002.0,1629.0,Gd,14536.0,85.0,236.0,252.0,5.0,8.0,1616.0,,2002.0,2003.0
1554.0,0.0,2.0,Mn,24.0,GLQ,1530.0,0.0,627.0,RFn,2006.0,1554.0,Gd,4590.0,34.0,108.0,73.0,5.0,8.0,1554.0,,2006.0,2006.0
993.0,1243.0,4.0,No,0.0,Unf,964.0,,642.0,Fin,1997.0,2236.0,Gd,13006.0,,285.0,0.0,5.0,7.0,964.0,0.0,1997.0,1997.0
796.0,0.0,2.0,No,0.0,Unf,796.0,,0.0,,,796.0,TA,3636.0,40.0,0.0,0.0,4.0,4.0,796.0,0.0,1922.0,1950.0
840.0,840.0,,No,0.0,Unf,840.0,,308.0,,1960.0,1680.0,TA,15576.0,63.0,0.0,0.0,7.0,6.0,840.0,0.0,1915.0,1976.0
848.0,0.0,1.0,Av,686.0,GLQ,162.0,,420.0,Fin,2003.0,848.0,Gd,4435.0,37.0,170.0,0.0,5.0,6.0,848.0,140.0,2003.0,2003.0
1142.0,0.0,3.0,No,874.0,ALQ,268.0,,528.0,Fin,1976.0,1142.0,TA,4224.0,44.0,0.0,90.0,5.0,5.0,1142.0,,1976.0,1976.0
1252.0,0.0,1.0,Gd,429.0,BLQ,93.0,,564.0,RFn,1960.0,1252.0,TA,13500.0,,0.0,0.0,7.0,6.0,1602.0,,1960.0,1975.0
1684.0,0.0,2.0,No,28.0,GLQ,1656.0,,564.0,RFn,2005.0,1684.0,Ex,8849.0,63.0,616.0,72.0,5.0,9.0,1684.0,,2005.0,2005.0
2000.0,0.0,3.0,No,1464.0,GLQ,536.0,,888.0,,2004.0,2000.0,Gd,10386.0,80.0,246.0,0.0,5.0,8.0,2000.0,,2004.0,2005.0
1616.0,0.0,3.0,Av,0.0,Unf,1616.0,0.0,834.0,RFn,2005.0,1616.0,Gd,8688.0,73.0,228.0,59.0,5.0,7.0,1616.0,,2005.0,2005.0
1299.0,573.0,3.0,Av,990.0,GLQ,309.0,,531.0,RFn,2001.0,1872.0,Ex,11885.0,,108.0,122.0,5.0,8.0,1299.0,,2001.0,2001.0
1042.0,534.0,3.0,No,0.0,Unf,1042.0,,225.0,Unf,1928.0,1576.0,TA,6240.0,52.0,0.0,0.0,6.0,5.0,1042.0,,1928.0,1950.0
1175.0,807.0,3.0,Av,421.0,GLQ,386.0,,575.0,,1989.0,1982.0,Gd,11287.0,82.0,340.0,84.0,6.0,7.0,807.0,,1989.0,1989.0
988.0,0.0,3.0,No,534.0,BLQ,246.0,,276.0,Unf,1950.0,988.0,TA,7200.0,60.0,0.0,80.0,7.0,5.0,876.0,,1950.0,1950.0
1844.0,0.0,2.0,No,976.0,GLQ,868.0,,620.0,Fin,2005.0,1844.0,Gd,10994.0,88.0,366.0,44.0,5.0,8.0,1844.0,,2005.0,2006.0
1258.0,0.0,3.0,No,656.0,ALQ,602.0,,528.0,,1971.0,1258.0,Gd,11040.0,80.0,144.0,0.0,7.0,6.0,1258.0,,1971.0,2004.0
1288.0,0.0,1.0,No,786.0,GLQ,474.0,,500.0,Fin,1996.0,1288.0,Ex,14963.0,38.0,0.0,30.0,5.0,8.0,1260.0,,1996.0,1996.0
1634.0,0.0,3.0,No,0.0,Unf,1626.0,,866.0,,2006.0,1634.0,Gd,11428.0,98.0,248.0,44.0,5.0,8.0,1626.0,,2006.0,2006.0
855.0,,3.0,No,257.0,ALQ,103.0,,440.0,Unf,1974.0,1322.0,TA,2308.0,24.0,0.0,0.0,5.0,6.0,855.0,,1974.0,1974.0
707.0,707.0,3.0,Av,0.0,Unf,707.0,,403.0,Fin,2004.0,1414.0,Gd,9056.0,74.0,0.0,35.0,5.0,8.0,707.0,,2004.0,2004.0
1504.0,0.0,3.0,Gd,690.0,GLQ,814.0,,478.0,Fin,1996.0,1504.0,Gd,11883.0,73.0,196.0,66.0,5.0,7.0,1504.0,,1996.0,1996.0
1670.0,0.0,3.0,No,0.0,Unf,1670.0,,690.0,RFn,2006.0,1670.0,Gd,14859.0,50.0,27.0,60.0,5.0,7.0,1670.0,,2006.0,2006.0
1516.0,651.0,,Gd,125.0,LwQ,36.0,,518.0,RFn,1974.0,2167.0,Gd,17542.0,,0.0,47.0,7.0,7.0,1192.0,,1974.0,2003.0
1069.0,0.0,2.0,No,559.0,ALQ,510.0,,440.0,RFn,1977.0,1069.0,TA,4043.0,53.0,0.0,55.0,6.0,6.0,1069.0,,1977.0,1977.0
1072.0,0.0,2.0,Gd,547.0,GLQ,0.0,,525.0,Fin,2005.0,1072.0,TA,3675.0,35.0,82.0,44.0,5.0,6.0,547.0,,2005.0,2006.0
1572.0,0.0,3.0,Gd,1159.0,Rec,413.0,,995.0,RFn,1963.0,1572.0,TA,35133.0,50.0,226.0,263.0,4.0,5.0,1572.0,,1963.0,1963.0
1188.0,561.0,,No,1088.0,LwQ,0.0,244.0,456.0,Unf,1963.0,1869.0,TA,8820.0,98.0,0.0,0.0,6.0,5.0,1088.0,,1890.0,1996.0
882.0,0.0,1.0,No,0.0,Unf,882.0,,0.0,None,,882.0,TA,5500.0,55.0,0.0,0.0,6.0,4.0,882.0,,1956.0,1956.0
1922.0,0.0,3.0,Gd,1249.0,GLQ,673.0,,676.0,Fin,2005.0,1922.0,Gd,14157.0,86.0,200.0,51.0,5.0,9.0,1922.0,,2005.0,2006.0
780.0,0.0,2.0,Av,632.0,ALQ,148.0,,352.0,Unf,1973.0,780.0,TA,7200.0,60.0,0.0,0.0,7.0,5.0,780.0,196.0,1972.0,1972.0
1021.0,580.0,,No,0.0,Unf,533.0,,300.0,RFn,1958.0,1601.0,TA,13825.0,85.0,0.0,34.0,6.0,5.0,533.0,,1958.0,1987.0
1530.0,0.0,,Av,1274.0,ALQ,256.0,,430.0,Fin,2005.0,1530.0,Gd,16158.0,124.0,16.0,36.0,5.0,7.0,1530.0,,2005.0,2005.0
833.0,0.0,3.0,No,625.0,,208.0,,0.0,None,,833.0,TA,8780.0,,0.0,0.0,5.0,5.0,833.0,,1985.0,1985.0
679.0,504.0,2.0,No,331.0,ALQ,318.0,,308.0,Unf,1981.0,1183.0,TA,6000.0,50.0,0.0,176.0,7.0,3.0,649.0,,1948.0,2002.0
1040.0,0.0,3.0,No,659.0,ALQ,381.0,,260.0,Unf,1962.0,1040.0,TA,6897.0,,0.0,104.0,8.0,5.0,1040.0,,1962.0,2010.0
1466.0,1362.0,4.0,Gd,1150.0,GLQ,316.0,,1052.0,RFn,2006.0,2828.0,Gd,9965.0,77.0,340.0,144.0,5.0,8.0,1466.0,,2006.0,2007.0
1032.0,220.0,3.0,No,280.0,BLQ,752.0,,288.0,Unf,1950.0,1252.0,TA,9600.0,80.0,0.0,0.0,5.0,6.0,1032.0,0.0,1950.0,1950.0
1246.0,0.0,3.0,No,340.0,LwQ,0.0,,305.0,RFn,1959.0,1246.0,Gd,7500.0,75.0,0.0,0.0,7.0,5.0,1246.0,,1959.0,1994.0
904.0,0.0,2.0,No,0.0,Unf,884.0,,180.0,Unf,1926.0,904.0,TA,6000.0,50.0,0.0,0.0,7.0,6.0,884.0,,1926.0,2004.0
966.0,686.0,4.0,No,686.0,LwQ,0.0,,416.0,Unf,1961.0,1652.0,TA,10800.0,60.0,0.0,0.0,6.0,5.0,686.0,,1915.0,1950.0
1036.0,0.0,3.0,No,375.0,Rec,457.0,,288.0,Unf,1949.0,1268.0,TA,12144.0,60.0,0.0,28.0,7.0,5.0,832.0,,1949.0,1950.0
1172.0,741.0,3.0,No,0.0,Unf,896.0,,342.0,,1929.0,1913.0,TA,7558.0,57.0,0.0,0.0,6.0,6.0,896.0,,1928.0,1950.0
1358.0,,,Mn,733.0,,625.0,0.0,484.0,RFn,2010.0,1358.0,Gd,6371.0,44.0,128.0,35.0,5.0,7.0,1358.0,,2009.0,2010.0
1657.0,0.0,3.0,No,1237.0,LwQ,420.0,,484.0,Unf,1970.0,1657.0,TA,12155.0,,0.0,0.0,3.0,6.0,1657.0,,1970.0,1970.0
838.0,0.0,2.0,Mn,210.0,Rec,0.0,,275.0,Fin,1961.0,838.0,Fa,10267.0,55.0,0.0,0.0,7.0,6.0,816.0,,1918.0,2000.0
1022.0,1038.0,3.0,No,772.0,ALQ,220.0,,390.0,RFn,1999.0,2060.0,Gd,8755.0,,298.0,0.0,5.0,7.0,992.0,,1999.0,1999.0
764.0,862.0,2.0,No,573.0,GLQ,191.0,,474.0,RFn,2003.0,1626.0,Gd,2448.0,36.0,106.0,27.0,5.0,7.0,764.0,,2003.0,2004.0
663.0,689.0,4.0,No,371.0,ALQ,292.0,,299.0,Fin,1969.0,1352.0,TA,9364.0,80.0,143.0,36.0,7.0,6.0,663.0,,1969.0,1969.0
968.0,408.0,3.0,No,368.0,Rec,359.0,,240.0,Unf,1941.0,1376.0,TA,9492.0,79.0,0.0,0.0,5.0,5.0,768.0,,1941.0,1950.0
849.0,811.0,3.0,No,326.0,LwQ,389.0,,240.0,Unf,1939.0,1660.0,TA,11988.0,74.0,0.0,0.0,7.0,6.0,715.0,,1934.0,1995.0
616.0,796.0,3.0,No,0.0,Unf,616.0,,432.0,Fin,2007.0,1412.0,Gd,8499.0,73.0,0.0,36.0,5.0,6.0,616.0,,2006.0,2007.0
756.0,713.0,3.0,No,0.0,,756.0,,216.0,Unf,1906.0,1469.0,TA,10320.0,60.0,0.0,0.0,7.0,6.0,756.0,,1906.0,1995.0
774.0,656.0,3.0,No,0.0,,384.0,,400.0,RFn,2000.0,1430.0,TA,9967.0,76.0,0.0,0.0,5.0,7.0,384.0,,2000.0,2000.0
1094.0,0.0,3.0,Mn,500.0,Rec,594.0,,495.0,,1953.0,1094.0,TA,10452.0,85.0,216.0,0.0,5.0,6.0,1094.0,0.0,1953.0,1953.0
1826.0,0.0,3.0,Gd,1422.0,GLQ,392.0,,758.0,,2005.0,1826.0,Gd,11302.0,69.0,238.0,75.0,5.0,8.0,1814.0,180.0,2005.0,2006.0
672.0,252.0,,Mn,0.0,,672.0,,576.0,Unf,2003.0,924.0,TA,8064.0,60.0,0.0,0.0,7.0,5.0,672.0,,1949.0,2006.0
1502.0,0.0,1.0,Av,368.0,GLQ,0.0,,528.0,RFn,1985.0,1502.0,Gd,6820.0,,0.0,54.0,5.0,8.0,1488.0,,1985.0,1985.0
616.0,1072.0,4.0,Gd,462.0,GLQ,154.0,185.0,603.0,RFn,1997.0,1688.0,Gd,12798.0,79.0,0.0,114.0,5.0,6.0,616.0,,1997.0,1997.0
1262.0,0.0,,No,905.0,GLQ,357.0,,572.0,,2006.0,1262.0,Gd,7200.0,60.0,68.0,120.0,5.0,6.0,1262.0,0.0,2006.0,2006.0
1905.0,0.0,3.0,No,0.0,Unf,1905.0,0.0,788.0,Fin,2006.0,1905.0,Ex,11670.0,84.0,302.0,191.0,5.0,9.0,1905.0,,2006.0,2006.0
1153.0,878.0,3.0,Av,252.0,ALQ,901.0,,541.0,Fin,1998.0,2031.0,Gd,11404.0,75.0,202.0,84.0,5.0,7.0,1153.0,,1998.0,1999.0
1350.0,0.0,3.0,No,0.0,Unf,1064.0,,478.0,RFn,1974.0,1350.0,TA,10140.0,78.0,174.0,0.0,5.0,6.0,1064.0,,1974.0,1974.0
941.0,888.0,3.0,No,483.0,GLQ,458.0,,613.0,RFn,2003.0,1829.0,Gd,9548.0,44.0,223.0,39.0,6.0,7.0,941.0,,2003.0,2003.0
965.0,0.0,3.0,No,641.0,BLQ,187.0,,300.0,Unf,1979.0,965.0,TA,7800.0,60.0,0.0,0.0,5.0,5.0,828.0,,1965.0,1965.0
672.0,252.0,2.0,No,348.0,BLQ,324.0,,280.0,Unf,1941.0,924.0,Fa,12180.0,60.0,0.0,0.0,4.0,4.0,672.0,,1941.0,1950.0
1055.0,1208.0,3.0,No,0.0,Unf,1055.0,,905.0,Fin,2001.0,2263.0,Gd,9240.0,,396.0,45.0,5.0,8.0,1055.0,,2001.0,2002.0
1236.0,872.0,4.0,No,626.0,Rec,501.0,,540.0,Unf,1935.0,2108.0,Gd,13728.0,120.0,0.0,0.0,7.0,6.0,1127.0,,1935.0,1986.0
1242.0,0.0,3.0,No,916.0,ALQ,326.0,,528.0,Unf,1973.0,1242.0,TA,9600.0,80.0,320.0,0.0,6.0,7.0,1242.0,,1973.0,1973.0
989.0,584.0,3.0,No,0.0,,884.0,,240.0,Unf,1935.0,1573.0,Gd,6120.0,51.0,0.0,0.0,7.0,4.0,884.0,,1935.0,1995.0
884.0,1151.0,3.0,No,0.0,Unf,884.0,,434.0,Fin,2001.0,2035.0,Gd,9505.0,,180.0,48.0,5.0,7.0,884.0,,2001.0,2001.0
1232.0,0.0,3.0,No,660.0,BLQ,572.0,,516.0,Unf,1984.0,1232.0,TA,11120.0,,0.0,0.0,6.0,6.0,1232.0,,1984.0,1984.0
1098.0,866.0,4.0,No,403.0,,400.0,0.0,483.0,RFn,1976.0,1964.0,TA,10480.0,80.0,660.0,69.0,6.0,7.0,803.0,,1976.0,1976.0
792.0,348.0,3.0,No,0.0,Unf,576.0,0.0,0.0,None,,1140.0,TA,8800.0,55.0,0.0,160.0,7.0,4.0,576.0,0.0,1910.0,2004.0
894.0,0.0,3.0,No,702.0,BLQ,192.0,,450.0,RFn,1967.0,894.0,Gd,9764.0,57.0,0.0,0.0,7.0,5.0,894.0,,1967.0,2003.0
1512.0,1142.0,4.0,Mn,619.0,BLQ,435.0,,619.0,,1968.0,2654.0,Gd,11029.0,,220.0,65.0,7.0,6.0,1054.0,,1968.0,1984.0
768.0,0.0,2.0,Av,660.0,,108.0,,396.0,Fin,1974.0,768.0,TA,7200.0,60.0,0.0,0.0,8.0,5.0,768.0,,1972.0,2003.0
672.0,,2.0,None,0.0,None,0.0,,0.0,None,,912.0,TA,6240.0,52.0,0.0,0.0,5.0,4.0,0.0,,1947.0,1950.0
1040.0,1040.0,5.0,Av,650.0,Rec,390.0,,504.0,Unf,1969.0,2080.0,Fa,11606.0,70.0,192.0,0.0,5.0,5.0,1040.0,,1969.0,1969.0
1040.0,0.0,3.0,No,732.0,GLQ,308.0,,576.0,,2000.0,1040.0,Gd,12464.0,82.0,0.0,0.0,5.0,5.0,1040.0,,1996.0,1996.0
1149.0,467.0,3.0,Mn,370.0,LwQ,779.0,,216.0,Unf,1926.0,1616.0,Gd,5400.0,40.0,0.0,0.0,7.0,6.0,1149.0,,1926.0,2004.0
1047.0,0.0,2.0,No,0.0,Unf,641.0,,273.0,Unf,1954.0,1047.0,TA,10800.0,60.0,0.0,0.0,7.0,4.0,641.0,,1885.0,1995.0
1803.0,0.0,3.0,No,168.0,Rec,284.0,,484.0,RFn,1957.0,1803.0,TA,13125.0,88.0,67.0,0.0,4.0,5.0,1134.0,,1957.0,2000.0
832.0,0.0,2.0,No,0.0,Unf,832.0,,528.0,Unf,1962.0,832.0,Gd,7227.0,59.0,0.0,0.0,6.0,6.0,832.0,,1954.0,1954.0
894.0,0.0,3.0,No,180.0,Rec,340.0,,384.0,,1966.0,894.0,TA,7094.0,99.0,0.0,0.0,5.0,5.0,894.0,,1966.0,1966.0
596.0,596.0,3.0,Mn,0.0,Unf,596.0,,189.0,Unf,1920.0,1192.0,TA,6402.0,60.0,0.0,0.0,5.0,5.0,596.0,,1920.0,1950.0
1850.0,0.0,3.0,Gd,1261.0,GLQ,572.0,,772.0,Fin,2004.0,1850.0,Gd,16033.0,98.0,378.0,112.0,5.0,9.0,1833.0,,2004.0,2005.0
899.0,0.0,3.0,No,450.0,ALQ,414.0,,288.0,Fin,1967.0,899.0,Gd,7800.0,65.0,89.0,0.0,7.0,5.0,864.0,,1967.0,2004.0
892.0,0.0,3.0,No,340.0,Rec,524.0,,264.0,RFn,1966.0,892.0,TA,9477.0,,65.0,0.0,5.0,5.0,864.0,,1966.0,1966.0
1260.0,1031.0,4.0,Mn,1046.0,Rec,168.0,,506.0,Unf,1900.0,2291.0,TA,7200.0,60.0,0.0,0.0,6.0,6.0,1214.0,,1910.0,1998.0
1075.0,1063.0,2.0,No,0.0,Unf,849.0,,360.0,Unf,1910.0,2138.0,TA,8100.0,90.0,0.0,156.0,5.0,5.0,849.0,,1898.0,1965.0
926.0,678.0,3.0,No,0.0,Unf,926.0,,470.0,Fin,1997.0,1604.0,TA,10839.0,100.0,0.0,36.0,5.0,6.0,926.0,0.0,1997.0,1998.0
887.0,1134.0,3.0,No,0.0,Unf,868.0,,422.0,RFn,2006.0,2021.0,Gd,23257.0,168.0,0.0,100.0,5.0,7.0,868.0,0.0,2006.0,2006.0
938.0,0.0,3.0,Av,280.0,LwQ,167.0,,308.0,Unf,1977.0,938.0,TA,9200.0,,0.0,0.0,6.0,5.0,938.0,145.0,1975.0,1980.0
912.0,514.0,3.0,No,0.0,Unf,912.0,,216.0,Unf,1925.0,1426.0,Gd,7642.0,55.0,0.0,240.0,8.0,7.0,912.0,,1918.0,1998.0
928.0,992.0,4.0,No,220.0,Rec,708.0,0.0,400.0,,1948.0,1920.0,TA,11345.0,95.0,567.0,0.0,5.0,5.0,928.0,0.0,1948.0,1950.0
1098.0,0.0,3.0,No,902.0,ALQ,196.0,,260.0,,1955.0,1098.0,TA,7390.0,,151.0,0.0,7.0,5.0,1098.0,,1955.0,1955.0
729.0,0.0,2.0,No,0.0,Unf,270.0,,0.0,,,729.0,TA,4130.0,56.0,0.0,0.0,6.0,3.0,270.0,,1935.0,2003.0
1252.0,0.0,3.0,No,0.0,Unf,1252.0,,528.0,Unf,1960.0,1252.0,Gd,10721.0,80.0,243.0,39.0,6.0,6.0,1252.0,,1959.0,1959.0
1584.0,0.0,4.0,No,0.0,Unf,1584.0,,792.0,Unf,1967.0,1584.0,TA,8944.0,65.0,0.0,152.0,5.0,5.0,1584.0,0.0,1967.0,1967.0
1506.0,0.0,2.0,No,0.0,Unf,1498.0,,592.0,,2008.0,1506.0,Ex,14587.0,75.0,284.0,174.0,5.0,9.0,1498.0,,2008.0,2008.0
1709.0,0.0,2.0,Av,1238.0,GLQ,460.0,,506.0,Fin,1999.0,1709.0,Gd,5119.0,50.0,60.0,65.0,5.0,9.0,1698.0,,1999.0,2000.0
1092.0,0.0,2.0,No,895.0,Rec,197.0,,299.0,Fin,1957.0,1092.0,TA,14850.0,69.0,0.0,0.0,5.0,5.0,1092.0,,1957.0,1957.0
1746.0,0.0,3.0,Gd,1320.0,GLQ,426.0,,758.0,Fin,2006.0,1746.0,Ex,14892.0,42.0,160.0,39.0,5.0,9.0,1746.0,,2006.0,2007.0
1304.0,983.0,,No,603.0,BLQ,701.0,,667.0,Fin,1953.0,2287.0,TA,15593.0,81.0,0.0,21.0,4.0,7.0,1304.0,,1953.0,1953.0
789.0,0.0,2.0,No,0.0,Unf,768.0,,200.0,Unf,1926.0,789.0,TA,10594.0,55.0,0.0,0.0,5.0,5.0,768.0,,1926.0,1950.0
1041.0,0.0,3.0,No,991.0,ALQ,50.0,,270.0,RFn,1959.0,1041.0,TA,9600.0,80.0,132.0,88.0,6.0,5.0,1041.0,,1959.0,1959.0
993.0,915.0,4.0,No,0.0,Unf,967.0,,431.0,Fin,2002.0,1908.0,Gd,14191.0,85.0,0.0,0.0,5.0,8.0,967.0,,2002.0,2002.0
1010.0,1257.0,4.0,No,0.0,Unf,1010.0,,390.0,RFn,2002.0,2267.0,Gd,8068.0,,0.0,46.0,5.0,6.0,1010.0,,2002.0,2002.0
875.0,0.0,2.0,No,209.0,BLQ,506.0,,180.0,Unf,1931.0,875.0,TA,6120.0,51.0,0.0,0.0,7.0,5.0,715.0,,1931.0,1993.0
1526.0,0.0,4.0,Av,383.0,Rec,833.0,,364.0,,1957.0,1526.0,TA,8562.0,68.0,145.0,78.0,6.0,5.0,1216.0,116.0,1957.0,2002.0
1567.0,0.0,2.0,Gd,1567.0,ALQ,0.0,,714.0,RFn,1977.0,1567.0,Gd,9819.0,,0.0,32.0,5.0,6.0,1567.0,,1977.0,1977.0
1734.0,1088.0,,Gd,0.0,Unf,1734.0,,1020.0,RFn,2009.0,2822.0,Ex,13891.0,107.0,424.0,170.0,5.0,9.0,1734.0,,2008.0,2009.0
689.0,689.0,3.0,No,141.0,Rec,548.0,,360.0,Unf,1928.0,1378.0,Gd,9600.0,60.0,0.0,0.0,9.0,7.0,689.0,,1928.0,2005.0
1281.0,457.0,4.0,No,0.0,Unf,715.0,,368.0,Unf,1920.0,1738.0,TA,12513.0,,0.0,0.0,4.0,4.0,715.0,,1920.0,2007.0
